ensembl ,gene ,log2FC,pvalue,padj,cell,timepoint
ENSG00000224731,AC016716.2,0.251195441,0.685673675,1,HuH7,late
ENSG00000224739,AC016735.1,0.587618376,0.328862886,1,HuH7,late
ENSG00000224743,TEX26-AS1,0.028522157,0.94916662,1,HuH7,mid
ENSG00000224743,TEX26-AS1,-0.106233528,0.816152993,1,HuH7,late
ENSG00000224765,RP1-137H15.2,-0.297301696,0.637807602,1,HuH7,late
ENSG00000224788,RP5-933E2.1,0.283640756,0.68608565,1,HuH7,late
ENSG00000224789,AC012363.4,-1.015631882,0.196587751,1,HuH7,late
ENSG00000224794,RP3-333H23.8,-0.863081757,0.155010703,1,HuH7,late
ENSG00000224805,LINC00853,-0.395559704,0.298459421,1,HuH7,mid
ENSG00000224805,LINC00853,0.146139218,0.701969018,1,HuH7,late
ENSG00000224810,RP11-538D16.2,-0.167694076,0.742637914,1,HuH7,late
ENSG00000224812,TMEM72-AS1,-0.37428738,0.521754206,1,HuH7,late
ENSG00000224817,RP11-190J1.3,-0.247369955,0.44855178,1,HuH7,mid
ENSG00000224817,RP11-190J1.3,0.439780924,0.179058898,1,HuH7,late
ENSG00000224819,AC093843.1,-0.096471436,0.892499657,1,HuH7,late
ENSG00000224819,AC093843.1,-0.096471436,0.892499657,1,HuH7,late
ENSG00000224825,RP11-171A24.3,0.167354872,0.741782318,1,HuH7,late
ENSG00000224842,RP11-123K19.1,-0.210741091,0.713589749,1,HuH7,late
ENSG00000224842,RP11-123K19.1,-0.210741091,0.713589749,1,HuH7,late
ENSG00000224843,LINC00240,-0.078181142,0.831599101,1,HuH7,late
ENSG00000224843,LINC00240,-0.264183955,0.467975753,1,HuH7,mid
ENSG00000224846,RP1-90J20.8,-0.778233743,0.335323943,1,HuH7,late
ENSG00000224848,RP11-535M15.1,0.391495099,0.497324498,1,HuH7,late
ENSG00000224849,RP1-104O17.1,-0.229622221,0.772549604,1,HuH7,late
ENSG00000224850,AC108051.3,-0.11702003,0.866716591,1,HuH7,late
ENSG00000224851,LINC00502,-0.900453895,0.184658075,1,HuH7,late
ENSG00000224863,RP5-1109J22.2,-0.192740533,0.727690344,1,HuH7,late
ENSG00000224865,AC009518.4,-0.330076322,0.457973419,1,HuH7,late
ENSG00000224865,AC009518.4,-0.330076322,0.457973419,1,HuH7,late
ENSG00000224875,AC083949.1,-0.798238745,0.179533073,1,HuH7,late
ENSG00000224876,RP11-49G10.3,0.027702105,0.966922822,1,HuH7,late
ENSG00000224888,RP5-1142A6.2,-1.00227219,0.054259479,1,HuH7,late
ENSG00000224888,RP5-1142A6.2,0.056745372,0.91064251,1,HuH7,mid
ENSG00000224893,RP1-200K18.1,0.446291396,0.343274172,1,HuH7,late
ENSG00000224893,RP1-200K18.1,0.446291396,0.343274172,1,HuH7,late
ENSG00000224897,POT1-AS1,-0.177368491,0.515228097,1,HuH7,late
ENSG00000224897,POT1-AS1,-0.289847422,0.279539599,1,HuH7,mid
ENSG00000224897,POT1-AS1,-0.177368491,0.515228097,1,HuH7,late
ENSG00000224897,POT1-AS1,-0.289847422,0.279539599,1,HuH7,mid
ENSG00000224899,RP11-3B12.5,-0.354341687,0.521015117,1,HuH7,late
ENSG00000224903,AC005534.8,0.450485453,0.462956854,1,HuH7,late
ENSG00000224905,AP001347.6,-0.585608177,0.18592133,1,HuH7,late
ENSG00000224905,AP001347.6,-0.225854773,0.606904972,1,HuH7,mid
ENSG00000224905,AP001347.6,-0.585608177,0.18592133,1,HuH7,late
ENSG00000224905,AP001347.6,-0.225854773,0.606904972,1,HuH7,mid
ENSG00000224910,AC002115.5,-1.276404058,0.085106655,1,HuH7,late
ENSG00000224924,LINC00320,0.140761509,0.763952421,1,HuH7,late
ENSG00000224932,AC107399.2,-0.354868085,0.643799592,1,HuH7,late
ENSG00000224934,RP11-441O15.3,0.086832515,0.790850782,1,HuH7,mid
ENSG00000224934,RP11-441O15.3,0.720738237,0.028523954,1,HuH7,late
ENSG00000224935,RP11-74C3.1,0.234630038,0.701393931,1,HuH7,late
ENSG00000224939,LINC00184,-0.640191427,0.154737216,1,HuH7,late
ENSG00000224943,RP11-180D21.3,0.048813013,0.93053035,1,HuH7,late
ENSG00000224943,RP11-180D21.3,0.048813013,0.93053035,1,HuH7,late
ENSG00000224944,CASC6,0.953717687,0.160496445,1,HuH7,late
ENSG00000224957,AC090044.1,0.004959487,0.99089554,1,HuH7,mid
ENSG00000224957,AC090044.1,-0.189176192,0.668227725,1,HuH7,late
ENSG00000224957,AC090044.1,0.004959487,0.99089554,1,HuH7,mid
ENSG00000224957,AC090044.1,-0.189176192,0.668227725,1,HuH7,late
ENSG00000224958,PGM5-AS1,-0.044412099,0.951081094,1,HuH7,late
ENSG00000224961,RP1-278O22.1,-0.238506228,0.614963387,1,HuH7,late
ENSG00000224965,KCNC4-AS1,-0.638542085,0.198950995,1,HuH7,late
ENSG00000224968,RP1-35C21.1,-0.064795235,0.91892331,1,HuH7,late
ENSG00000224970,RP11-114L10.2,0.927283984,0.249958604,1,HuH7,late
ENSG00000224984,RP11-524H19.2,-0.045559753,0.947628623,1,HuH7,late
ENSG00000224985,RP11-297K8.2,-0.16135931,0.836439294,1,HuH7,late
ENSG00000225007,AC000067.1,0.307440693,0.684997223,1,HuH7,late
ENSG00000225039,LINC01058,0.417281317,0.548182286,1,HuH7,late
ENSG00000225050,RP11-349E4.1,0.662751088,0.395771167,1,HuH7,late
ENSG00000225056,RP11-218C14.5,0.002676029,0.996492701,1,HuH7,late
ENSG00000225058,RP11-132N15.1,-0.019849556,0.97481485,1,HuH7,late
ENSG00000225063,RP11-383G10.5,-1.12848768,0.072686504,1,HuH7,late
ENSG00000225064,AC007879.6,0.50362244,0.450138799,1,HuH7,late
ENSG00000225070,LL22NC03-23C6.13,-0.677611911,0.330980335,1,HuH7,late
ENSG00000225083,GRTP1-AS1,0.299611451,0.651851854,1,HuH7,late
ENSG00000225087,RP4-660H19.1,-0.280599286,0.378848372,1,HuH7,mid
ENSG00000225087,RP4-660H19.1,0.156602632,0.625530122,1,HuH7,late
ENSG00000225096,XXbac-BPG55C20.7,-0.255835798,0.607092665,1,HuH7,late
ENSG00000225102,RP11-456H18.1,-0.398017139,0.611842786,1,HuH7,late
ENSG00000225105,LINC01076,0.474766841,0.543244496,1,HuH7,late
ENSG00000225106,RP11-429E11.2,-0.163129426,0.77611249,1,HuH7,late
ENSG00000225112,RP11-295P9.6,0.605170088,0.379481934,1,HuH7,late
ENSG00000225126,RP4-549F15.1,0.248893246,0.720656686,1,HuH7,late
ENSG00000225127,LINC00237,0.113848236,0.790138042,1,HuH7,mid
ENSG00000225127,LINC00237,-0.039168526,0.928522166,1,HuH7,late
ENSG00000225152,RP11-338O1.2,-1.033192603,0.105507953,1,HuH7,late
ENSG00000225156,AC012354.6,-0.146507693,0.745031216,1,HuH7,late
ENSG00000225166,AC012462.2,0.14689748,0.817795535,1,HuH7,late
ENSG00000225172,RP11-16L9.2,0.263540513,0.67126034,1,HuH7,late
ENSG00000225173,XXbac-BPG308K3.5,-0.057029106,0.890366636,1,HuH7,late
ENSG00000225174,OSTM1-AS1,-0.002284388,0.996505594,1,HuH7,late
ENSG00000225177,RP11-390P2.4,-0.033572402,0.919761614,1,HuH7,late
ENSG00000225180,AATK-AS1,-0.015967762,0.978273183,1,HuH7,late
ENSG00000225194,LINC00092,0.195335105,0.654856764,1,HuH7,mid
ENSG00000225194,LINC00092,-0.199479796,0.653061285,1,HuH7,late
ENSG00000225205,AC093818.1,-0.513184408,0.179542707,1,HuH7,late
ENSG00000225206,MIR137HG,0.372493279,0.28179635,1,HuH7,mid
ENSG00000225206,MIR137HG,0.04835447,0.890835256,1,HuH7,late
ENSG00000225208,RP11-107I14.2,1.233386487,0.091486582,1,HuH7,late
ENSG00000225209,RP11-358M3.1,0.76228955,0.178712658,1,HuH7,late
ENSG00000225210,AL589743.1,0.08095616,0.73693902,1,HuH7,late
ENSG00000225210,AL589743.1,-0.118080881,0.617428709,1,HuH7,mid
ENSG00000225216,AC007362.3,-1.042459027,0.140481322,1,HuH7,late
ENSG00000225226,AC007250.4,0.295209118,0.634501099,1,HuH7,late
ENSG00000225230,AC008937.3,0.109255703,0.871531953,1,HuH7,late
ENSG00000225231,AC091814.2,-0.478775407,0.398311155,1,HuH7,late
ENSG00000225233,RP11-554K11.2,-1.159258001,0.095739543,1,HuH7,late
ENSG00000225234,TRAPPC12-AS1,-0.296036095,0.60568073,1,HuH7,late
ENSG00000225243,RP1-127D3.4,-1.2422864,0.074260997,1,HuH7,late
ENSG00000225249,LINC00378,-0.609280239,0.339688339,1,HuH7,late
ENSG00000225258,AC009478.1,-0.592201227,0.434546581,1,HuH7,late
ENSG00000225258,AC009478.1,-0.592201227,0.434546581,1,HuH7,late
ENSG00000225263,PCDH9-AS3,-0.521775044,0.431276685,1,HuH7,late
ENSG00000225265,RP11-378J18.3,0.07215413,0.839495825,1,HuH7,mid
ENSG00000225265,RP11-378J18.3,-0.089224595,0.802750412,1,HuH7,late
ENSG00000225269,LINC00705,0.374202747,0.470945956,1,HuH7,late
ENSG00000225279,RP11-536C5.2,-0.209001575,0.68415979,1,HuH7,late
ENSG00000225280,RP11-227D2.3,-0.571682158,0.194984958,1,HuH7,late
ENSG00000225280,RP11-227D2.3,-0.021010668,0.960637068,1,HuH7,mid
ENSG00000225285,RP4-758J18.10,-0.438435236,0.358479366,1,HuH7,mid
ENSG00000225285,RP4-758J18.10,-0.284345369,0.557087522,1,HuH7,late
ENSG00000225298,LINC00113,0.258791701,0.661492676,1,HuH7,late
ENSG00000225313,RP11-415J8.3,-0.508896716,0.397891671,1,HuH7,late
ENSG00000225315,RP11-293P20.2,-0.113967416,0.805344657,1,HuH7,late
ENSG00000225321,RP5-828K20.2,-0.115196779,0.845972624,1,HuH7,late
ENSG00000225328,AC019100.3,-0.444193696,0.504996891,1,HuH7,late
ENSG00000225329,RP11-325F22.5,0.976082879,0.068208675,1,HuH7,late
ENSG00000225334,RP11-449J1.1,0.652348554,0.396382916,1,HuH7,late
ENSG00000225361,PPP1R26-AS1,0.046353652,0.91758113,1,HuH7,mid
ENSG00000225361,PPP1R26-AS1,-0.354277098,0.438016256,1,HuH7,late
ENSG00000225365,AC078942.1,-0.982586602,0.122083586,1,HuH7,late
ENSG00000225377,RP5-1103G7.4,-0.372937116,0.24732575,1,HuH7,mid
ENSG00000225377,RP5-1103G7.4,-0.055741926,0.863316241,1,HuH7,late
ENSG00000225383,SFTA1P,-0.883717604,0.171816855,1,HuH7,late
ENSG00000225386,AC099754.1,-0.6705256,0.191176632,1,HuH7,late
ENSG00000225387,RP11-422P22.1,-0.396330215,0.578515825,1,HuH7,late
ENSG00000225391,RP11-55K22.5,-0.689884311,0.22539896,1,HuH7,late
ENSG00000225408,RP11-207C16.4,-0.529824539,0.477315987,1,HuH7,late
ENSG00000225420,AC104134.2,0.13004157,0.790105398,1,HuH7,late
ENSG00000225421,AC019330.1,0.567714726,0.446970078,1,HuH7,late
ENSG00000225424,RP11-168C9.1,0.129419029,0.865958301,1,HuH7,late
ENSG00000225427,LINC00331,-0.405993712,0.60051909,1,HuH7,late
ENSG00000225434,RP11-63P12.6,-0.318803106,0.308711422,1,HuH7,mid
ENSG00000225434,RP11-63P12.6,-0.029140877,0.926683309,1,HuH7,late
ENSG00000225437,RP1-257A15.1,-0.040244065,0.93627451,1,HuH7,late
ENSG00000225439,BOLA3-AS1,-0.101881136,0.747379233,1,HuH7,mid
ENSG00000225439,BOLA3-AS1,-0.180788144,0.572654968,1,HuH7,late
ENSG00000225444,AC087073.1,-0.935048873,0.183542565,1,HuH7,late
ENSG00000225446,RP4-665J23.2,-0.335799664,0.522833054,1,HuH7,late
ENSG00000225457,RP11-736E3.1,-0.070113761,0.909318933,1,HuH7,late
ENSG00000225470,JPX,-0.071139657,0.784312229,1,HuH7,late
ENSG00000225472,RP11-120J1.1,-0.924950543,0.108882648,1,HuH7,late
ENSG00000225473,ATP13A4-AS1,-0.299682576,0.660907372,1,HuH7,late
ENSG00000225488,RP11-760D2.1,-0.444330224,0.451390157,1,HuH7,late
ENSG00000225490,RP4-610C12.3,-1.216285483,0.063133953,1,HuH7,late
ENSG00000225493,LINC01107,-0.720153252,0.20310766,1,HuH7,late
ENSG00000225506,CYP4A22-AS1,0.198178905,0.738546715,1,HuH7,late
ENSG00000225518,RP11-396C23.2,0.401085953,0.403237787,1,HuH7,late
ENSG00000225520,TTTY16,0,1,1,HuH7,late
ENSG00000225520,TTTY16,0,1,1,HuH7,late
ENSG00000225532,XX-C2158C6.3,-1.31973199,0.08687903,1,HuH7,late
ENSG00000225535,AC068610.3,0.12141917,0.772465355,1,HuH7,late
ENSG00000225535,AC068610.3,0.028135347,0.946141447,1,HuH7,mid
ENSG00000225539,AC018799.1,-0.582137461,0.308841747,1,HuH7,late
ENSG00000225542,ZNF385D-AS1,0.093169955,0.888485695,1,HuH7,late
ENSG00000225546,RP11-328J2.1,0.146058022,0.628650591,1,HuH7,late
ENSG00000225548,AC098973.2,-0.297558472,0.367250081,1,HuH7,mid
ENSG00000225548,AC098973.2,0.163321001,0.620919873,1,HuH7,late
ENSG00000225552,NAALADL2-AS1,-0.415913479,0.54460179,1,HuH7,late
ENSG00000225554,RP11-527D7.1,-0.536748682,0.371643726,1,HuH7,late
ENSG00000225555,AP000320.6,-1.40142331,0.062724321,1,HuH7,late
ENSG00000225561,RP11-412H9.2,-0.890739894,0.222062156,1,HuH7,late
ENSG00000225563,AC006076.1,-0.43043913,0.542741002,1,HuH7,late
ENSG00000225564,RP11-341A22.2,0.364470706,0.400170121,1,HuH7,late
ENSG00000225564,RP11-341A22.2,0.364470706,0.400170121,1,HuH7,late
ENSG00000225570,AC013733.4,0.2432525,0.694418199,1,HuH7,late
ENSG00000225572,DOCK4-AS1,0.405686212,0.378740852,1,HuH7,late
ENSG00000225579,EDNRB-AS1,0.160531038,0.808837481,1,HuH7,late
ENSG00000225582,AC011193.1,-0.506917358,0.482038054,1,HuH7,late
ENSG00000225595,XXbac-BPG308K3.6,0.223416393,0.667225447,1,HuH7,late
ENSG00000225605,RP11-550H2.1,0.511160262,0.427892254,1,HuH7,late
ENSG00000225611,RP11-70C1.1,0.474763389,0.396469553,1,HuH7,late
ENSG00000225612,AC099552.2,-0.290800886,0.685516858,1,HuH7,late
ENSG00000225619,MYT1L-AS1,0.106365286,0.854507121,1,HuH7,late
ENSG00000225626,C9orf135-AS1,-0.222249383,0.707448667,1,HuH7,late
ENSG00000225637,AP001046.6,-0.047798965,0.936194936,1,HuH7,late
ENSG00000225640,RP5-1022P6.4,0.165357331,0.760268333,1,HuH7,late
ENSG00000225647,AC005487.2,0.08094041,0.898256816,1,HuH7,late
ENSG00000225652,RP11-619F23.2,0.145508305,0.825657328,1,HuH7,late
ENSG00000225655,RP11-143M1.2,0.35793615,0.640109363,1,HuH7,late
ENSG00000225657,RP5-843L14.1,-0.702396786,0.152676836,1,HuH7,late
ENSG00000225675,RP4-784A16.5,-0.427597852,0.515234535,1,HuH7,late
ENSG00000225676,RP3-438O4.4,-0.103292603,0.890006626,1,HuH7,late
ENSG00000225684,FAM225B,-0.25962224,0.576292777,1,HuH7,late
ENSG00000225689,RP1-30E17.2,-0.068251201,0.929462757,1,HuH7,late
ENSG00000225703,AC005522.7,0.102000672,0.894366301,1,HuH7,late
ENSG00000225706,RP11-75C9.1,-0.178155201,0.705754273,1,HuH7,late
ENSG00000225718,RP11-3P22.2,0.687688085,0.106389496,1,HuH7,mid
ENSG00000225718,RP11-3P22.2,0.413651088,0.339288197,1,HuH7,late
ENSG00000225721,RP11-269F19.2,-0.413253382,0.504030964,1,HuH7,late
ENSG00000225733,FGD5-AS1,0.085958708,0.618060701,1,HuH7,late
ENSG00000225733,FGD5-AS1,-0.204627269,0.23482637,1,HuH7,mid
ENSG00000225733,FGD5-AS1,0.085958708,0.618060701,1,HuH7,late
ENSG00000225733,FGD5-AS1,-0.204627269,0.23482637,1,HuH7,mid
ENSG00000225742,RP11-513G11.4,0.071624446,0.880169179,1,HuH7,late
ENSG00000225744,AC017002.4,-0.177003404,0.819273302,1,HuH7,late
ENSG00000225751,AC087501.1,-0.408847849,0.499162484,1,HuH7,late
ENSG00000225752,RP1-45I4.2,-0.222664854,0.719576264,1,HuH7,late
ENSG00000225762,RP11-511I2.2,0.050078175,0.877327385,1,HuH7,late
ENSG00000225762,RP11-511I2.2,0.535665191,0.09556934,1,HuH7,mid
ENSG00000225765,AC068535.3,-0.265625826,0.701476004,1,HuH7,late
ENSG00000225767,RP5-850O15.3,0.874557162,0.15397277,1,HuH7,late
ENSG00000225767,RP5-850O15.3,0.874557162,0.15397277,1,HuH7,late
ENSG00000225778,PROSER2-AS1,0.107215233,0.761640733,1,HuH7,late
ENSG00000225778,PROSER2-AS1,0.340685285,0.323378095,1,HuH7,mid
ENSG00000225783,MIAT,0.042555515,0.914850098,1,HuH7,mid
ENSG00000225783,MIAT,-0.499507872,0.218597158,1,HuH7,late
ENSG00000225785,RP4-583K8.1,-0.210201477,0.743898318,1,HuH7,late
ENSG00000225790,RP11-2L8.1,0.000100363,0.999879539,1,HuH7,late
ENSG00000225791,TRAM2-AS1,0.543606523,0.0762917,1,HuH7,mid
ENSG00000225791,TRAM2-AS1,0.166243343,0.591315712,1,HuH7,late
ENSG00000225792,AC004540.4,-0.042822612,0.929384408,1,HuH7,late
ENSG00000225793,RP1-234P15.4,0.146589432,0.702700771,1,HuH7,late
ENSG00000225793,RP1-234P15.4,-0.076352388,0.841583139,1,HuH7,mid
ENSG00000225794,AC073321.4,-0.190909655,0.688882271,1,HuH7,late
ENSG00000225811,RP11-547I7.1,-0.87444626,0.208948113,1,HuH7,late
ENSG00000225818,AC118653.2,0.215652937,0.762843816,1,HuH7,late
ENSG00000225826,LINC00626,0.377826673,0.435902438,1,HuH7,late
ENSG00000225833,GS1-594A7.3,-0.703285785,0.332849856,1,HuH7,late
ENSG00000225850,RP11-452K12.4,-0.197813858,0.608368692,1,HuH7,late
ENSG00000225857,RP11-46A10.2,0.161787738,0.768250997,1,HuH7,late
ENSG00000225860,RP11-1018N14.2,-0.03823055,0.930920356,1,HuH7,late
ENSG00000225860,RP11-1018N14.2,-0.03823055,0.930920356,1,HuH7,late
ENSG00000225872,AC002398.5,-0.257977706,0.614534478,1,HuH7,late
ENSG00000225877,AC004603.4,-0.007758062,0.988631604,1,HuH7,late
ENSG00000225879,RP3-495K2.3,-1.061471688,0.10187358,1,HuH7,late
ENSG00000225881,AC009365.4,-0.409628067,0.503506619,1,HuH7,late
ENSG00000225884,AC098872.3,2.037771096,0.004561218,1,HuH7,late
ENSG00000225889,AC074289.1,0.272896038,0.500604698,1,HuH7,late
ENSG00000225889,AC074289.1,0.087536628,0.827149643,1,HuH7,mid
ENSG00000225905,RP4-758J18.7,0.673431328,0.332498351,1,HuH7,late
ENSG00000225914,XXbac-BPG154L12.4,0.1794998,0.73134479,1,HuH7,late
ENSG00000225916,AC007879.4,-1.256303555,0.06998525,1,HuH7,late
ENSG00000225919,RP11-66A2.1,-0.089184074,0.897706582,1,HuH7,late
ENSG00000225924,RP1-111D6.2,0.458794106,0.530236484,1,HuH7,late
ENSG00000225929,AC000036.4,0.159226383,0.737966448,1,HuH7,mid
ENSG00000225929,AC000036.4,-0.406371706,0.399513923,1,HuH7,late
ENSG00000225936,RP11-501J20.5,-0.257301115,0.690891422,1,HuH7,late
ENSG00000225937,PCA3,0.067842868,0.890303837,1,HuH7,late
ENSG00000225938,RP4-575N6.4,-0.072011143,0.894104764,1,HuH7,late
ENSG00000225945,RP3-441A12.1,-0.020301772,0.970580488,1,HuH7,late
ENSG00000225948,RP11-554I8.1,0.042457736,0.949063687,1,HuH7,late
ENSG00000225951,ODF2-AS1,-1.119415024,0.114583463,1,HuH7,late
ENSG00000225960,RP11-360A18.1,0.268932827,0.705392611,1,HuH7,late
ENSG00000225963,AC009950.2,0.169316975,0.741340014,1,HuH7,late
ENSG00000225963,AC009950.2,0.169316975,0.741340014,1,HuH7,late
ENSG00000225969,LINC00035,-0.314830319,0.645733009,1,HuH7,late
ENSG00000225975,AC074138.3,0.045379692,0.91782672,1,HuH7,mid
ENSG00000225975,AC074138.3,0.568381402,0.198864666,1,HuH7,late
ENSG00000225978,HAR1A,-0.854894663,0.138985432,1,HuH7,late
ENSG00000225979,AC010746.3,-0.68559951,0.304902186,1,HuH7,late
ENSG00000225981,AC102953.4,-0.33657498,0.581192792,1,HuH7,late
ENSG00000225982,RP11-538D16.3,-0.350950587,0.525425756,1,HuH7,late
ENSG00000225986,UBXN10-AS1,-0.185794277,0.809536319,1,HuH7,late
ENSG00000225988,RP5-1119D9.4,0.069259374,0.857930328,1,HuH7,mid
ENSG00000225988,RP5-1119D9.4,0.070451161,0.858148755,1,HuH7,late
ENSG00000226004,RP11-10J5.1,-0.550479782,0.466099099,1,HuH7,late
ENSG00000226005,RP11-464C19.3,-0.059476217,0.92672206,1,HuH7,late
ENSG00000226009,KCNIP2-AS1,-0.163177011,0.783359837,1,HuH7,late
ENSG00000226022,AC026167.1,0.010518261,0.983713938,1,HuH7,late
ENSG00000226026,RP11-57H12.3,-0.102686929,0.7962587,1,HuH7,late
ENSG00000226031,FGF13-AS1,-0.562697908,0.411227755,1,HuH7,late
ENSG00000226037,LINC01040,0.051908536,0.940273493,1,HuH7,late
ENSG00000226043,AP000705.7,-0.46857424,0.512187482,1,HuH7,late
ENSG00000226044,RP11-463P17.1,-0.405672676,0.59961584,1,HuH7,late
ENSG00000226051,ZNF503-AS1,0.622254949,0.154451225,1,HuH7,mid
ENSG00000226051,ZNF503-AS1,-0.196171373,0.664606141,1,HuH7,late
ENSG00000226053,RP5-1070A16.1,0.038776509,0.925291179,1,HuH7,late
ENSG00000226063,AC009531.2,0.194489194,0.744638072,1,HuH7,late
ENSG00000226067,LINC00869,0.21729059,0.691807828,1,HuH7,late
ENSG00000226079,RP3-399L15.2,0.577913687,0.454535621,1,HuH7,late
ENSG00000226083,SLC39A12-AS1,-0.076137722,0.866888979,1,HuH7,late
ENSG00000226087,AC106869.2,-0.523434559,0.435983835,1,HuH7,late
ENSG00000226091,LINC00937,-0.16216055,0.701109768,1,HuH7,late
ENSG00000226097,AC099342.1,0.521587708,0.370271326,1,HuH7,late
ENSG00000226125,AC098823.3,-0.136779985,0.757108939,1,HuH7,late
ENSG00000226130,AC013248.2,0.642809176,0.396468457,1,HuH7,late
ENSG00000226133,RP4-683M8.2,-0.203549777,0.681167618,1,HuH7,late
ENSG00000226133,RP4-683M8.2,-0.203549777,0.681167618,1,HuH7,late
ENSG00000226134,RP11-120E13.1,-0.527263587,0.424687336,1,HuH7,late
ENSG00000226137,BAIAP2-AS1,-0.322393263,0.417689486,1,HuH7,late
ENSG00000226137,BAIAP2-AS1,0.063192068,0.870883718,1,HuH7,mid
ENSG00000226140,RP11-461K13.1,0.390719008,0.461388578,1,HuH7,late
ENSG00000226149,RP1-69D17.4,-0.257239259,0.64802772,1,HuH7,late
ENSG00000226155,AC124944.3,0.489836551,0.458114974,1,HuH7,late
ENSG00000226159,RP11-478K7.2,-0.0726342,0.891672867,1,HuH7,late
ENSG00000226159,RP11-478K7.2,-0.0726342,0.891672867,1,HuH7,late
ENSG00000226172,RP4-712E4.1,0.135619108,0.853025934,1,HuH7,late
ENSG00000226194,RP1-137D17.1,-0.538091631,0.273689325,1,HuH7,late
ENSG00000226194,RP1-137D17.1,-0.538091631,0.273689325,1,HuH7,late
ENSG00000226197,RP11-536O18.1,-0.840460255,0.284058857,1,HuH7,late
ENSG00000226200,RP11-50E11.3,-0.270393925,0.459600267,1,HuH7,late
ENSG00000226200,RP11-50E11.3,0.063154541,0.860839565,1,HuH7,mid
ENSG00000226202,RP11-328D5.1,-0.283606565,0.613372606,1,HuH7,late
ENSG00000226203,RP4-760C5.5,0.025393246,0.952555662,1,HuH7,late
ENSG00000226203,RP4-760C5.5,0.373688986,0.374274302,1,HuH7,mid
ENSG00000226206,RP5-1050E16.2,-0.495708197,0.432397159,1,HuH7,late
ENSG00000226208,RP11-99H8.1,-0.411901405,0.533940087,1,HuH7,late
ENSG00000226218,AC079163.1,-0.101657001,0.888416563,1,HuH7,late
ENSG00000226235,LEMD1-AS1,-0.074958841,0.870756618,1,HuH7,late
ENSG00000226237,RP11-276H19.1,-0.020418777,0.966687765,1,HuH7,mid
ENSG00000226237,RP11-276H19.1,-0.013395493,0.978375785,1,HuH7,late
ENSG00000226239,RP1-310O13.7,-0.215734409,0.669181405,1,HuH7,late
ENSG00000226240,LINC00381,-0.834079184,0.224737539,1,HuH7,late
ENSG00000226245,ZNF32-AS1,0.519238107,0.515116041,1,HuH7,late
ENSG00000226249,RP11-307P5.2,0.345432671,0.56107436,1,HuH7,late
ENSG00000226250,LINC00408,0,1,1,HuH7,late
ENSG00000226251,RP11-15I11.3,-0.062795611,0.90752899,1,HuH7,late
ENSG00000226252,RP1-18D14.7,0.212733221,0.661336275,1,HuH7,mid
ENSG00000226252,RP1-18D14.7,-0.357672211,0.470173631,1,HuH7,late
ENSG00000226258,GRM7-AS3,0.307712196,0.367760004,1,HuH7,mid
ENSG00000226258,GRM7-AS3,0.266156281,0.440632267,1,HuH7,late
ENSG00000226258,GRM7-AS3,0.307712196,0.367760004,1,HuH7,mid
ENSG00000226258,GRM7-AS3,0.266156281,0.440632267,1,HuH7,late
ENSG00000226263,ISM1-AS1,0.074060838,0.868601929,1,HuH7,late
ENSG00000226281,RP1-80N2.2,-0.379981917,0.585803486,1,HuH7,late
ENSG00000226302,RP11-528N21.1,0.510483202,0.392340959,1,HuH7,late
ENSG00000226304,RP11-435M3.2,0.714696254,0.268472146,1,HuH7,late
ENSG00000226308,RP4-813D12.3,-0.240899307,0.554113474,1,HuH7,late
ENSG00000226308,RP4-813D12.3,-0.240899307,0.554113474,1,HuH7,late
ENSG00000226312,CFLAR-AS1,-0.333549391,0.460841402,1,HuH7,late
ENSG00000226312,CFLAR-AS1,0.138412658,0.752385249,1,HuH7,mid
ENSG00000226312,CFLAR-AS1,-0.333549391,0.460841402,1,HuH7,late
ENSG00000226312,CFLAR-AS1,0.138412658,0.752385249,1,HuH7,mid
ENSG00000226317,LINC00351,0.271169422,0.451015355,1,HuH7,mid
ENSG00000226317,LINC00351,-0.563375726,0.124502721,1,HuH7,late
ENSG00000226320,AC018359.1,-0.248999385,0.626032632,1,HuH7,late
ENSG00000226320,AC018359.1,-0.248999385,0.626032632,1,HuH7,late
ENSG00000226323,AC006150.1,-0.330067671,0.67130622,1,HuH7,late
ENSG00000226328,CTA-217C2.1,-0.129214426,0.663229518,1,HuH7,mid
